Id,SalePrice
2215,342968.03476373124
1211,154499.74188594133
1485,159518.37623016347
1024,169256.83360116323
570,192016.68985202338
2874,134533.2172356515
700,122227.57393463721
2756,211020.5315949309
2022,175875.5634715717
583,223296.5958072314
2392,360399.71999256423
2424,183774.93294566448
212,107594.80843312331
736,123854.25847121756
1610,151431.59419140252
890,117552.4353891033
467,182953.62930198328
578,229997.02268411944
1747,188985.34736954147
1149,161705.85567418145
2758,264231.2745048699
857,145555.7630917414
2219,258301.89966304577
733,78487.7125202953
2909,120183.95307034918
1798,250287.94438599813
235,121670.00167480113
2366,122806.57567897567
1027,137060.5729724986
1195,135632.42075773692
1303,65824.7798758385
148,176859.15126007854
608,154148.59642681677
2515,199945.92692370908
821,253560.24075488074
2500,273093.40188758535
745,106783.38225739198
741,121338.03090448031
1611,98093.57667153234
2532,126541.22452718805
1081,231321.41169630457
1692,468105.3884936551
2520,166493.90587233793
276,108920.32487997627
1992,130579.14910458712
663,65738.15033394907
418,129113.9197201947
1733,195361.1358734165
2359,151768.57650056304
253,177977.09248097462
1518,195368.84936798355
2035,132589.74615269736
2919,82862.29067785847
1540,251203.77128956438
2120,144686.21792238014
1674,160546.71649765637
256,162249.49882538087
2361,110274.18211363649
978,89145.90559148915
2280,140825.8222859952
2095,222631.9071980359
1709,332964.5621596041
2801,263568.6093939818
1246,118774.45737281402
2373,98369.97165670604
1055,280098.2228584648
2017,120004.89795133227
1099,252049.92616141244
1344,81432.73522457466
835,189998.49206520643
1117,217051.76560094222
2043,91405.73023525144
2085,119510.4709758005
410,144302.23935037182
2650,114553.40051602262
2867,174032.6787472641
1668,115784.14660412124
1161,162120.17902635084
2122,173430.3145514244
2539,151426.93066858637
1047,143837.77231643684
1445,132012.656976595
541,131778.36513696547
569,216805.52150881873
1276,120041.07367890829
918,160882.46402302542
326,160435.69771029465
1936,133135.7659864391
895,101454.52231803144
257,149755.22433510364
1241,179454.3585973542
1545,119500.14878067304
1189,177984.40340945125
270,151792.8455749074
2066,161523.87233007606
693,110978.42430810777
1259,126196.49346876424
2916,145103.70685190283
2321,298802.3205765093
1977,94178.52092451035
1895,142234.97309555038
1240,168952.7201556273
85,147447.7255249449
1823,117023.96724052542
825,292225.2101432564
110,226862.54365160246
697,118722.05670436792
2297,117215.45950857547
1231,134990.2353117382
1355,122001.4427303285
968,340532.0224355404
584,212846.56432872912
1315,121710.9467161847
1606,147333.29541301265
206,104605.08632498897
1685,354542.11082399613
2016,132186.28355108207
869,202280.78237812206
2135,129475.27293088027
2346,180417.0728826397
2430,237559.93230441696
2198,72976.94556601581
2652,122214.50782179768
27,114917.62223684255
241,158914.79126906465
906,120346.49537756892
1506,110184.01514457524
2098,389410.9870002454
1435,225131.4939817873
2213,124859.5918457657
1274,134907.5632296174
743,38599.96348322353
1737,198744.48453365575
2797,277034.67197065434
2185,74023.91846396579
58,174471.48226848408
830,196487.82621916014
808,126686.81854104031
680,139208.09362211934
1153,114853.05567181567
1291,123710.9428060828
1818,145098.3497307498
2161,186823.5427226162
1883,118797.50318310912
350,379885.31025022274
2473,149424.11591979
295,185647.11591148164
293,193503.63146851378
859,134077.63667800633
288,75966.40794139054
1578,152314.4752007476
102,175860.18579452
2831,127226.4955228976
1030,159284.57748011523
2551,149203.94397628555
1286,137976.07034272474
958,328050.7367842375
776,129408.13170895915
72,233694.09493547207
2263,265758.0225486067
1866,158874.20779130844
2876,79139.80035054991
2146,250122.20161637603
103,168606.68034953755
1500,140834.13055524073
492,176800.0041598888
167,148082.17807898216
2597,123434.61848801412
2685,107653.69493518275
1035,159444.71886966832
1220,72450.91547296479
2602,152717.09207095896
2159,206302.79994019683
695,134820.76666556258
1109,260272.66448391974
640,168593.06945681322
1652,154800.70169705118
2090,164417.89266254788
1188,184016.17737481423
2345,237441.1947860536
1059,446448.82220772206
2751,235395.30237248316
128,196875.81220107392
1523,183429.53564303918
2925,185010.07011876671
2145,296789.647635535
1121,216720.2491443242
566,240807.14286987364
565,250067.5215041685
1331,128808.91414360271
2928,120848.21230160941
156,140575.58196527528
797,132010.70770895111
327,100846.65202684647
2859,132705.454536605
1453,131777.3626797396
1762,356538.00029374566
1868,218540.9890728241
1760,177387.59002642336
1113,232348.92073618568
1812,190648.27267490656
117,159445.2126739688
1142,215743.60710971444
2342,394781.31790539395
927,147422.7888830171
2478,180981.10258346683
655,87530.29373089329
2064,127464.68031158394
369,261069.92455515594
2239,119477.71357538062
2732,225872.59790448475
1653,165665.0407746097
959,226506.26655397113
2395,356504.3147012068
1412,108142.3373095248
271,239037.57887758533
1484,157779.48808488884
1497,143508.85200016876
552,164262.1556041209
2,119129.48158378582
1855,321219.41217811673
4,273366.0853392892
2292,150540.49384371372
134,142558.21954245272
646,105145.64390022906
42,271346.6835654829
532,220257.31134995737
713,97728.42940057724
2561,136339.11423502056
2360,131272.0951854941
1333,120707.80869861574
1407,245952.8974286525
2892,306901.0896935344
574,203552.0385644192
1227,195138.1123745786
2591,215071.83089694034
1476,210907.61746858968
1125,241465.65776534818
1446,147322.61980324815
408,112879.29484059707
1101,293000.9406269077
2251,177352.89913026275
373,182657.79579601483
2554,139080.33591827797
2382,252536.0322907862
1985,89458.11502198155
519,234013.94492038526
1093,189194.69343696575
864,251969.7814593263
2889,146010.64446675972
2308,173102.14121700882
986,152178.131697531
1302,138218.810405599
585,158680.9289565155
2708,151223.0283145062
147,129602.79645920204
1441,227565.7287223136
383,186494.55100734043
285,145316.68259302195
181,109779.74412258864
358,184216.1637618196
780,179860.7650393496
258,194370.9910410997
1865,210315.5482784517
692,120119.71360999598
2902,357487.4846081132
508,236673.85238194355
2638,137587.56134843195
36,132245.60641666412
611,164880.62721115773
2281,140255.05968517638
1678,115319.29208741324
1696,504216.036144073
1557,83242.471153617
2180,145431.31830480704
1726,217781.29355868069
951,151013.4579950375
267,222772.99340660207
2706,131781.76023389664
2221,253126.62888608585
1357,163123.15540480133
2901,338836.5884926006
347,179093.73610858238
2164,192012.38110075457
1586,318425.9491059041
360,159204.52234768658
1769,248146.11669001117
2617,148924.56265625928
1879,146662.5149836757
991,242509.25898112892
1535,119461.84944436858
1191,155855.8393609412
1579,218563.16172674941
1882,143955.4706351254
1510,130992.08579482677
2196,124761.09687619186
1845,175986.46556660492
2336,398967.44286060863
942,91062.51197225814
861,139866.16487286787
2555,111640.0544322444
1392,154507.73654336444
2099,252096.65269848413
1543,120195.68404061363
948,279431.2841706247
1239,180013.04082798207
22,187047.6491621634
2796,230669.5107320255
2747,179516.40083478251
92,281126.6323838429
210,173961.14786438027
1858,201501.04954647776
2228,158139.60181985534
447,215874.97560345838
827,241947.03444575644
1649,198930.73246621224
682,139686.8410388562
2698,106639.72319035117
494,171280.59158362512
214,86249.39261314763
2441,244282.86476816612
2679,106000.46426814226
1336,118119.47345734473
465,175874.16893365947
1524,147253.91439436478
2543,112073.76027937718
631,140564.1254608256
2452,306763.8108699737
228,146991.59659928572
126,190662.1686189264
1092,237407.3168326455
1122,200325.60090671427
932,204768.64428948733
1980,79708.63621581528
2171,110387.14769996419
551,159035.29178648847
2768,175401.17493294753
2056,112954.4362801522
1159,389621.2912403646
2645,116433.62420560824
1174,167743.50614687632
2266,214886.51570023454
2462,437335.1420088271
1219,149684.45407839524
2922,182456.99049847556
118,135948.46274440913
474,171571.72419997185
2576,145519.46548683336
872,291284.3661936183
1077,207924.01281701014
1536,133759.1323384755
1150,118962.69332077005
2341,326700.5729988573
1931,154922.65409940545
2785,134154.2731743221
2538,126817.84863675917
597,215540.24722222696
464,181544.2523453976
233,243661.06334572827
2169,131557.65775529487
2123,173796.14001058252
1867,174762.52459716445
137,239525.34120547556
515,246223.63747458105
933,114272.42239230644
2784,160649.83785844385
972,157242.85208473195
599,168273.79690311526
2614,131504.39557672958
2582,137455.9514721795
1409,158698.2327310397
175,100606.31095856239
352,217233.96369993655
976,103371.4166991246
2134,189290.56633093843
984,115536.31132705485
2396,354837.9039906362
1673,140546.05863047863
404,117920.68485673452
607,159367.7027620029
814,159599.13639366737
868,188917.10075985274
2271,186148.33867413038
1633,228865.3061367438
337,164976.73597253635
2765,166715.43119376243
1746,261806.01091075203
368,307604.6152990514
2806,206007.35875497994
1662,187107.71423515122
1234,211042.86284860867
1373,125883.6979703436
1672,115582.35613894995
1939,122018.6875264492
