Id,SalePrice
442,348021.784969152
1693,324460.2031102587
1468,224997.69413502575
1430,195940.4762610503
2605,131512.91978498263
1529,194552.41919652998
335,139025.02419420631
1287,123384.80509525113
31,98439.75684998369
1785,315414.8962484394
82,161669.43037139662
2620,131405.45501815257
252,181276.4661092213
721,72528.45208111833
2165,180839.44602483197
2316,187145.94542261848
775,127734.34332336472
1558,95821.07687850198
17,222744.2666446968
1022,220952.2768195501
925,130387.32490128343
438,264567.09600711596
1270,147008.15821623534
1272,131066.90436455574
215,135845.088831321
266,221513.84876884837
2402,272854.8238692984
1250,131267.27798545087
1984,113440.93845399667
1279,145741.36244609221
377,260874.8101820391
1252,111198.72874135339
2156,263125.8262516558
499,321678.1068359609
1374,128472.14043087335
2898,263233.0556467403
401,117402.36626621633
2721,158108.8263612257
2078,252714.3903136113
2589,127143.47525587167
1946,220849.72659201451
1334,120517.55370989157
2781,216818.9209133902
431,416460.2058548724
576,195061.27498675385
1474,205130.0461011349
2254,139699.6445060394
2155,280378.45718162763
885,99581.64354973627
643,136990.64244286658
1944,127514.20716297267
480,195008.4245747096
2845,95766.8508773723
2387,315192.4230714162
2407,199705.8977804231
2527,167230.5767155775
2514,158593.759006462
629,132626.25308836225
80,204893.79340960964
1876,135284.4131533501
1546,119644.1313343954
2518,171268.87176933707
2347,162964.4036401993
783,223090.86109115562
1322,63282.45687199844
194,86935.17993507457
1770,288211.2692683418
2143,138004.91192066376
1229,209063.17505612323
511,283276.8168020631
46,221751.75864277445
1348,149106.73966178484
2465,194174.18558848044
387,232851.66771109705
873,219617.36919215752
1918,126946.39814274672
2764,242016.376124049
2184,127130.16903271852
934,146873.54058709505
1920,132038.43648486436
2631,137028.28464117728
1768,805806.9368015433
2040,118567.80368107931
1749,215288.62848521455
834,243978.60975979795
1457,227335.0909296341
79,131921.2770622665
2302,126989.74908433444
1817,143881.6163125253
2755,225357.06597335765
359,177372.20432862133
2059,115883.9032524119
2092,233008.6734243774
2516,217385.21371990483
150,118430.80642031423
1656,127257.87951683765
83,98689.76962248771
2411,177587.16932310056
795,74761.81207708144
2312,223754.46563453306
2917,101175.84188649725
1624,178992.18082217276
2215,329649.9580271443
1211,155062.1195615638
1485,158125.31143490484
1024,167742.30112993982
570,192802.65245730104
2874,133448.29188873922
700,127385.97462693615
2756,207379.03536701118
2022,171494.814444805
583,220743.31004306016
2392,376091.53522795474
2424,180091.21888800047
212,109945.82659344625
736,118972.8149016807
1610,157673.62305846644
890,116827.32158176144
467,181850.02271005942
578,231698.40597202338
1747,187394.6907420225
1149,161135.4102045076
2758,252484.03030708668
857,139767.21563816938
2219,265276.89472070895
733,71625.62850000708
2909,116739.93639222544
1798,255092.3721906851
235,125833.36838595249
2366,122491.65862578902
1027,137030.37550672994
1195,136801.63946826436
1303,67625.73940776507
148,176347.8463345839
608,159389.27369771453
2515,199570.4443366842
821,257772.7681863608
2500,271190.904442769
745,109375.77056964755
741,117837.6521227528
1611,125474.47211103301
2532,128444.67203501497
1081,228840.1334386572
1692,485311.48622582655
2520,167799.45589157124
276,107613.22263597925
1992,117662.97797915775
663,68231.00034410815
418,130338.37727182666
1733,192083.8239389357
2359,151035.53142414527
253,177395.45827246568
1518,184210.44509403914
2035,135355.07555894062
2919,84719.55699416755
1540,233996.21989806482
2120,144355.89561960674
1674,158661.25148433758
256,158765.09324022444
2361,111038.24285778514
978,89054.6392377573
2280,144671.88312412918
2095,217915.70848219885
1709,339382.54813533765
2801,257580.43208220112
1246,119194.78134224477
2373,99328.94824565231
1055,279357.1510176141
2017,119792.48988948185
1099,251102.2124797077
1344,87266.77149380685
835,200124.88989766754
1117,211532.86756325612
2043,95350.1711208379
2085,126889.36899873766
410,146420.01667191848
2650,108515.7308057289
2867,170086.81001938722
1668,118070.35434095912
1161,166873.74661576867
2122,177338.16876682642
2539,147618.0916800214
1047,141943.45439932382
1445,131825.20240271924
541,132715.00833745836
569,213871.80655162007
1276,120067.25875987965
918,154164.40220502758
326,158915.43635184324
1936,130046.8044605717
895,103364.99439819234
257,151376.08965620553
1241,178768.66838363878
1545,117523.08751191461
1189,182057.36616263265
270,150296.7626530894
2066,168871.08567770457
693,113002.01347549605
1259,131627.42445899028
2916,145775.36573915716
2321,289245.5300161791
1977,91630.461225395
1895,142987.30783233582
1240,167177.56965320336
85,151460.1162241574
1823,118547.26490481035
825,293040.2204749904
110,226632.87993334935
697,116326.6941842678
2297,116131.88835434763
1231,135021.91590384996
1355,127947.7360167365
968,358625.898421855
584,209734.20751057882
1315,116652.58551290762
1606,142800.36370354146
206,103784.47030743097
1685,368355.82824334136
2016,132359.76400150068
869,203305.7478356892
2135,130326.56455317796
2346,180935.27969298512
2430,231523.40810342898
2198,67105.11438786128
2652,119023.95351754029
27,117724.70174359593
241,158086.17871415013
906,120322.08218966365
1506,115353.70054557813
2098,388829.87849035265
1435,223185.61501760414
2213,123494.48688272643
1274,136158.98439588185
743,39541.49092345015
1737,195247.8432553083
2797,277178.45025915204
2185,70214.8866955196
58,173373.55050000083
830,195575.06641325797
808,122395.28789842875
680,143599.5223225704
1153,114553.03073952728
1291,121945.87660574798
1818,138711.08713571788
2161,184881.5678571067
1883,120676.06237936202
350,375151.97497814806
2473,148513.106949229
295,192159.09079107043
293,194190.0566469392
859,134842.25387571377
288,67487.39974818552
1578,151019.1428722188
102,177709.5550587099
2831,138226.16741400585
1030,160210.71669304604
2551,145585.38422658225
1286,131416.43768225965
958,330876.0190722132
776,129713.1934832487
72,236809.4903599929
2263,258469.28714832198
1866,155685.7475096879
2876,80705.50539536994
2146,249733.17739491773
103,170357.1883385188
1500,137621.28001127316
492,176650.87700498188
167,148532.54818770688
2597,128540.95534737145
2685,106738.80451189095
1035,145674.44911949916
1220,69214.22380278171
2602,152971.59724572557
2159,207109.63456749628
695,138251.11080798885
1109,258063.7965032729
640,171235.03558670759
1652,152668.33286674766
2090,172145.66263838133
1188,184769.0866491234
2345,235715.26601728707
1059,449641.52890447946
2751,230319.61766863894
128,198284.42868902747
1523,181885.0346363842
2925,182586.6361736533
2145,291439.5769377783
1121,215421.76902035557
566,259259.96428820209
565,234618.19864329897
1331,132446.58536233925
2928,121996.81608505207
156,141211.754829621
797,140939.84201854904
327,102431.22467884554
2859,139680.81377895764
1453,130778.51661098126
1762,351878.8844183478
1868,210338.9317071233
1760,177636.17686689083
1113,230306.7368702429
1812,190957.20755920152
117,159033.83402734576
1142,210635.32777521762
2342,406577.26415569754
927,151113.2871487764
2478,181682.55562796316
655,89456.62622997013
2064,129377.2047974931
369,262454.34601420345
2239,121518.98335386581
2732,222414.02611923096
1653,163350.72055654883
959,227812.57405647103
2395,355273.67261987686
1412,108228.84207050409
271,237644.74803349553
1484,155989.86820160667
1497,142965.32377333942
552,161893.3106097244
2,118321.43397235352
1855,304260.98043914436
4,271806.66935962567
2292,150653.84807510898
134,141999.48931659106
646,102190.84846379927
42,275215.7982519116
532,220348.99789081753
713,103963.27976447438
2561,137079.17178960948
2360,134466.15047315563
1333,124708.62543220037
1407,231044.64060125966
2892,305008.00594496925
574,205541.63913407276
1227,192647.27365007295
2591,209439.35789776503
1476,207329.1435329812
1125,250133.49255495344
1446,135189.4130563473
408,109798.41431146635
1101,291792.04762303294
2251,176041.99469825887
373,189555.17957850502
2554,136335.66585708887
2382,250925.43289044025
1985,87109.13477620343
519,231465.47548711274
1093,188188.6639354619
864,252478.56594691868
2889,146516.65002254705
2308,174086.82541873085
986,152826.5188887513
1302,133760.50357975278
585,160995.16706131774
2708,142577.4457604672
147,131632.42630295837
1441,224138.99418282908
383,185511.13295746737
285,151671.1410662382
181,111032.52501235057
358,182542.41847337616
780,172963.08405905575
258,194529.76306254094
1865,213123.33435165044
692,116596.71529837514
2902,352203.43227055616
508,235006.92532877167
2638,135904.1998325604
36,132420.96951996838
611,168505.17136845872
2281,140296.86124155074
1678,115893.79029793611
1696,516029.54443496553
1557,81634.92531012553
2180,146805.575316562
1726,214196.12418453707
951,151207.838417649
267,223264.29601849092
2706,133414.1342324877
2221,243706.79226384385
1357,157202.74454244756
2901,334822.68415400246
347,176510.73742065238
2164,191203.42158662042
1586,315278.48952196323
360,157848.31389122384
1769,245136.07045282915
2617,152245.3080900892
1879,145930.55482100954
991,229637.41086702238
1535,120587.06278822206
1191,153426.23305327256
1579,215516.57727152866
1882,140280.0218115086
1510,130434.42377707381
2196,129861.90972411583
1845,178250.99060904834
2336,397300.7192423393
942,88441.64321475814
861,134615.77440217155
2555,110344.07725021461
1392,153159.1316706286
2099,247810.02540619829
1543,117725.80642897563
948,281296.3993213139
1239,176304.41825981118
22,183081.65902351867
2796,227131.974427408
2747,177668.21043923002
92,281731.2117968792
210,170483.1838787911
1858,201105.23836596345
2228,158085.23849177337
447,210498.488870944
827,237298.92496061613
1649,203833.03523208227
682,138117.70697504238
2698,108549.11821536493
494,169419.08685948545
214,106630.5013986957
2441,240100.1391476454
2679,102392.64076583713
1336,115112.85208786413
465,177721.6692744374
1524,150329.15460208507
2543,114661.68083104589
631,137940.4303809925
2452,306914.5486107877
228,152182.89237995594
126,189728.42687033533
1092,227145.78653378153
1122,203886.30650210666
932,207443.21722133283
1980,80419.60328996649
2171,112905.57589157247
551,160360.81258668436
2768,170488.67518190417
2056,115859.19655417095
1159,386529.756862896
2645,115515.30459821333
1174,169303.71205602452
2266,222744.05099926714
2462,432206.41582132765
1219,150409.98600284345
2922,184271.7673904482
118,138334.42456440045
474,171889.35439159503
2576,147751.117889811
872,293563.03130873543
1077,206992.3483030718
1536,130524.84020149762
1150,121559.23066665333
2341,316658.75132829545
1931,147855.81933937487
2785,132636.7654692943
2538,128954.74357032325
597,217516.07182362824
464,181106.39932675785
233,238810.43237014388
2169,132805.99211623296
2123,176270.0248481082
1867,172132.5251933377
137,242221.31473559886
515,244688.31383722948
933,113516.6269947974
2784,160693.54664203976
972,158243.29637048685
599,169419.98815090582
2614,132521.45930466888
2582,138192.69312015778
1409,158405.04226737327
175,103383.7544225269
352,216310.018682594
976,97241.63360873521
2134,189593.01596599785
984,119300.85154648419
2396,356399.8860548892
1673,140155.3984456669
404,117504.26477085092
607,160874.4287631805
814,158651.78983828294
868,189763.76054662126
2271,188895.73920918765
1633,229104.6619382419
337,128929.00840333647
2765,173757.85490812254
1746,255959.34790997248
368,306776.4628871041
2806,203122.02319141023
1662,185208.53264592154
1234,215814.65558727592
1373,127247.55465735715
1672,114940.05152692791
1939,127301.24439619288
