Id,SalePrice
1618,172998.99999999985
2843,89998.99999999997
1061,324998.9999999999
2786,124498.99999999993
1935,139498.9999999999
1341,127999.00000000004
521,324998.9999999999
2136,149998.99999999994
996,183498.99999999985
227,157498.99999999994
135,146998.9999999999
1167,176498.9999999999
294,233999.0
1776,145998.99999999994
540,142499.0
1717,184498.9999999999
2303,124498.99999999993
116,172998.99999999985
127,139498.9999999999
1371,134999.00000000012
1014,167498.9999999999
1507,126998.99999999996
702,129999.00000000006
750,138998.99999999994
261,157999.00000000012
1559,63999.00000000002
577,234998.99999999994
2812,184898.9999999999
2080,124998.99999999991
1368,119999.00000000006
2376,134499.00000000006
659,84999.0
1235,129898.99999999996
332,87999.00000000001
1917,149498.99999999988
2094,228998.99999999983
1460,316998.9999999998
1471,202999.0000000001
1509,119999.00000000006
1922,131998.99999999994
433,324998.9999999999
460,173998.99999999997
1116,218835.0
1137,152998.99999999994
53,187686.00000000015
2354,225999.00000000003
1475,173499.00000000012
1761,312499.00000000006
842,144998.99999999994
2739,207498.99999999985
2509,175498.99999999988
1007,188999.0
2610,187499.00000000006
1952,86898.99999999997
2719,144998.99999999994
2921,87999.00000000001
1966,158998.99999999997
292,143999.00000000012
1204,204999.0
1829,229999.0000000002
2419,200998.99999999994
391,167899.00000000003
798,107999.0
481,219498.99999999997
193,154999.0
555,134499.00000000006
899,63999.00000000002
2357,167899.00000000003
328,124498.99999999993
1356,108499.00000000009
1154,99999.00000000001
1730,186999.00000000017
2249,139998.9999999999
1119,256998.9999999998
2856,193998.99999999997
1394,179899.0
2587,140999.0
61,339999.00000000006
2661,183999.0
2711,157498.99999999994
1147,208998.99999999994
757,156499.00000000006
2623,89998.99999999997
2378,137499.0
1413,126998.99999999996
1722,204999.0
1112,252998.99999999997
1623,187999.00000000012
1201,222998.99999999997
1513,103998.99999999996
957,169999.0
1171,199999.00000000006
1145,171499.00000000003
2726,222998.99999999997
703,121999.0000000001
760,103998.99999999996
1964,134999.00000000012
2512,155999.00000000012
159,160498.99999999994
1281,154999.0
468,172998.99999999985
290,127498.99999999991
665,82999.00000000001
1463,212999.00000000003
1792,235998.99999999983
923,140999.0
500,264998.9999999999
1408,152499.0
331,80998.99999999994
170,169498.99999999988
2192,129498.99999999991
2571,217998.9999999999
2314,159998.9999999999
2647,79998.99999999994
422,324998.9999999999
2457,369999.0000000001
1838,193998.99999999997
2805,254898.99999999988
1645,151998.99999999997
1711,289998.9999999999
2825,269499.0
322,391999.0000000001
2103,248898.99999999997
342,149898.99999999994
600,132998.99999999997
488,183498.99999999985
1725,319898.99999999977
2246,221999.00000000012
2847,149998.99999999994
806,236999.00000000003
530,190998.99999999997
963,219998.99999999985
2678,127999.00000000004
171,80998.99999999994
2401,314998.99999999994
805,254998.99999999985
2259,169999.0
1748,169999.0
1361,129498.99999999991
1677,107999.0
1406,158498.9999999999
2322,202499.00000000003
688,154999.0
143,171998.9999999999
804,219498.99999999997
1214,154999.0
2828,139998.9999999999
1999,124899.00000000004
2467,205949.00000000012
2665,159499.00000000006
1538,309999.0
398,129898.99999999996
2822,152499.0
2157,132998.99999999997
1856,181899.00000000003
1269,109499.00000000007
2570,118999.0000000001
2320,257499.0000000002
1517,172499.00000000003
2304,108998.99999999994
1312,115999.00000000006
2012,127999.00000000004
506,229999.0000000002
2865,231498.99999999994
2367,110999.00000000004
554,109499.00000000007
238,147998.9999999999
1954,109998.99999999991
2488,111999.00000000003
2291,120999.0
1969,96998.99999999997
2725,181899.00000000003
1482,143999.00000000012
2763,190998.99999999997
503,229999.0000000002
1584,219998.99999999985
1531,209999.0000000001
2210,139998.9999999999
459,319898.99999999977
556,134499.00000000006
1347,238999.00000000003
1290,79998.99999999994
1388,117998.99999999991
1571,187999.00000000012
2754,194199.99999999994
765,139998.9999999999
2494,163499.00000000012
2870,156998.9999999999
7,224898.99999999988
1114,336819.00000000023
2418,236999.00000000003
291,105999.00000000004
18,256998.9999999998
39,334998.9999999998
1001,207498.99999999985
2442,203999.00000000006
616,125999.00000000007
2680,77999.00000000004
1414,129999.00000000006
289,149998.99999999994
40,235127.00000000017
860,144998.99999999994
409,148498.99999999997
673,144998.99999999994
2427,133999.00000000006
2036,143999.00000000012
2564,159998.9999999999
642,145998.99999999994
1008,194998.99999999994
1908,172499.00000000003
2519,169999.0
1369,167498.9999999999
2855,148999.00000000012
712,124998.99999999991
1943,117998.99999999991
1958,108998.99999999994
107,139998.9999999999
2295,207498.99999999985
704,114999.00000000009
676,118999.0000000001
259,209999.0000000001
93,329999.0000000001
106,238999.00000000003
2315,188999.0
1050,122999.00000000003
1095,152499.0
2709,149898.99999999994
758,95998.99999999997
1496,159499.00000000006
2370,115999.00000000006
2458,226998.9999999998
2733,121999.0000000001
161,177998.99999999994
726,156499.00000000006
845,192998.99999999997
947,236999.00000000003
2232,139498.9999999999
2563,159998.9999999999
2299,169999.0
211,134999.00000000012
605,89998.99999999997
1478,193998.99999999997
2247,299998.9999999999
2274,132498.99999999994
2869,212999.00000000003
967,199999.00000000006
2656,116499.00000000001
667,199999.00000000006
1042,116999.0
2023,197899.00000000003
2447,344999.00000000006
2055,115999.00000000006
2275,254998.99999999985
2204,139899.00000000012
1563,249998.99999999983
483,229999.0000000002
796,90998.99999999996
1526,157999.00000000012
2042,160998.99999999997
442,317998.99999999994
1693,324998.9999999999
1468,183999.0
1430,172499.00000000003
2605,94999.00000000006
1529,148999.00000000012
335,181899.00000000003
1287,129999.00000000006
31,129498.99999999991
1785,305998.9999999999
82,173998.99999999997
2620,149498.99999999988
252,204498.99999999983
721,103998.99999999996
2165,173499.00000000012
2316,187499.00000000006
775,139998.9999999999
1558,79998.99999999994
17,177998.99999999994
1022,238999.00000000003
925,127999.00000000004
438,196499.0000000001
1270,156499.00000000006
1272,123999.0000000001
215,109499.00000000007
266,199999.00000000006
2402,299998.9999999999
1250,128499.00000000012
1984,134898.9999999999
1279,204999.0
377,229999.0000000002
1252,159998.9999999999
2156,300998.9999999998
499,289998.9999999999
1374,137499.0
2898,182999.00000000003
401,124498.99999999993
2721,199999.00000000006
2078,217998.9999999999
2589,127999.00000000004
1946,130998.99999999993
1334,88998.99999999996
2781,238999.00000000003
431,269499.0
576,205999.0
1474,224898.99999999988
2254,119999.00000000006
2155,226499.0
885,111999.00000000003
643,135998.99999999988
1944,146998.9999999999
480,189999.00000000012
2845,113999.0000000001
2387,264998.9999999999
2407,202499.00000000003
2527,157498.99999999994
2514,148798.9999999999
629,169999.0
80,183999.0
1876,139998.9999999999
1546,109998.99999999991
2518,187499.00000000006
2347,160498.99999999994
783,163499.00000000012
1322,122498.9999999999
194,86998.99999999997
1770,349999.0000000001
2143,128999.00000000006
1229,206999.0000000001
511,367292.99999999994
46,206999.0000000001
1348,204999.0
2465,215198.99999999994
387,229999.0000000002
873,187499.00000000006
1918,163998.99999999985
2764,171499.00000000003
2184,132998.99999999997
934,150999.0000000001
1920,119999.00000000006
2631,164999.00000000006
1768,312499.00000000006
2040,108499.00000000009
1749,194998.99999999994
834,195999.00000000006
1457,300998.9999999998
79,128499.00000000012
2302,124498.99999999993
1817,152998.99999999994
2755,226998.9999999998
359,159998.9999999999
2059,122999.00000000003
2092,179899.0
2516,262498.9999999999
150,133499.0000000001
1656,189499.0000000001
83,104999.00000000004
2411,161998.99999999988
795,96998.99999999997
2312,224999.00000000015
2917,72998.99999999997
1624,188999.0
2215,219498.99999999997
1211,159998.9999999999
1485,139998.9999999999
1024,153498.9999999999
570,184498.9999999999
2874,126998.99999999996
700,105999.00000000004
2756,190998.99999999997
2022,119599.00000000001
583,204999.0
2392,269499.0
2424,233999.0
212,136499.0000000001
736,127999.00000000004
1610,162999.00000000012
890,139998.9999999999
467,199499.00000000017
578,289998.9999999999
1747,148798.9999999999
1149,181998.9999999999
2758,219998.99999999985
857,129498.99999999991
2219,204999.0
733,66999.00000000001
2909,114999.00000000009
1798,251999.00000000017
235,204999.0
2366,122999.00000000003
1027,125999.00000000007
1195,146998.9999999999
1303,86898.99999999997
148,167899.00000000003
608,180498.99999999988
2515,169999.0
821,248898.99999999997
2500,202499.00000000003
745,131998.99999999994
741,97498.99999999997
1611,136999.00000000012
2532,129999.00000000006
1081,195999.00000000006
1692,359998.99999999994
2520,134898.9999999999
276,125999.00000000007
1992,166998.99999999985
663,82499.00000000001
418,120999.0
1733,161499.00000000006
2359,167899.00000000003
253,183598.99999999997
1518,159998.9999999999
2035,164999.00000000006
2919,85499.00000000001
1540,194998.99999999994
2120,158998.99999999997
1674,129999.00000000006
256,147998.9999999999
2361,124498.99999999993
978,72998.99999999997
2280,129999.00000000006
2095,210999.00000000017
1709,339999.00000000006
2801,236999.00000000003
1246,112999.0
2373,96998.99999999997
1055,269499.0
2017,122999.00000000003
1099,262999.00000000023
1344,77999.00000000004
835,229999.0000000002
1117,187099.0
2043,86998.99999999997
2085,119999.00000000006
410,154999.0
2650,133999.00000000006
2867,229999.0000000002
1668,125999.00000000007
1161,145998.99999999994
2122,181998.9999999999
2539,158998.99999999997
1047,127498.99999999991
1445,142998.9999999999
541,142499.0
569,221999.00000000012
1276,109499.00000000007
918,127999.00000000004
326,180498.99999999988
1936,139498.9999999999
895,99999.00000000001
257,144998.99999999994
1241,171998.9999999999
1545,93999.00000000006
1189,217998.9999999999
270,144998.99999999994
2066,202499.00000000003
693,138998.99999999994
1259,82999.00000000001
2916,146498.99999999988
2321,239999.00000000015
1977,109499.00000000007
1895,138998.99999999994
1240,149498.99999999988
85,154999.0
1823,144998.99999999994
825,284999.0
110,213999.0000000001
697,199499.00000000017
2297,129898.99999999996
1231,139998.9999999999
1355,114999.00000000009
968,319998.9999999998
584,153999.00000000003
1315,156499.00000000006
1606,120498.99999999994
206,122999.00000000003
1685,414998.9999999997
2016,139899.00000000012
869,184898.9999999999
2135,121999.0000000001
2346,214999.00000000006
2430,195999.00000000006
2198,108998.99999999994
2652,132498.99999999994
27,128999.00000000006
241,139998.9999999999
906,127999.00000000004
1506,108998.99999999994
2098,236999.00000000003
1435,187499.00000000006
2213,109899.00000000003
1274,126998.99999999996
743,54998.99999999995
1737,200998.99999999994
2797,243498.99999999988
2185,81999.00000000007
58,175999.00000000003
830,193998.99999999997
808,118857.00000000004
680,123999.0000000001
1153,128499.00000000012
1291,130499.00000000012
1818,168999.00000000012
2161,196999.00000000012
1883,138998.99999999994
350,300998.9999999998
2473,146998.9999999999
295,168999.00000000012
293,136999.00000000012
859,129999.00000000006
288,108499.00000000009
1578,169999.0
102,165999.00000000003
2831,137499.0
1030,173998.99999999997
2551,153999.00000000003
1286,138998.99999999994
958,226499.0
776,149898.99999999994
72,176999.00000000006
2263,391999.0000000001
1866,128499.00000000012
2876,84999.0
2146,190998.99999999997
103,159998.9999999999
1500,139998.9999999999
492,186999.00000000017
167,140999.0
2597,109998.99999999991
2685,118999.0000000001
1035,142998.9999999999
1220,82499.00000000001
2602,121999.0000000001
2159,194998.99999999994
695,116999.0
1109,228998.99999999983
640,142998.9999999999
1652,146998.9999999999
2090,229999.0000000002
1188,166998.99999999985
2345,214999.00000000006
1059,324998.9999999999
2751,249998.99999999983
128,339999.00000000006
1523,149498.99999999988
2925,138499.0000000001
2145,317998.99999999994
1121,254998.99999999985
566,314998.99999999994
565,221999.00000000012
1331,148999.00000000012
2928,129999.00000000006
156,139998.9999999999
797,162999.00000000012
327,74998.99999999996
2859,143999.00000000012
1453,119899.00000000004
1762,369999.0000000001
1868,151998.99999999997
1760,172998.99999999985
1113,235127.00000000017
1812,208998.99999999994
117,159499.00000000006
1142,195999.00000000006
2342,333998.99999999977
927,163998.99999999985
2478,190998.99999999997
655,89998.99999999997
2064,133499.0000000001
369,259999.00000000015
2239,124998.99999999991
2732,187499.00000000006
1653,175498.99999999988
959,279998.9999999998
2395,299998.9999999999
1412,136499.0000000001
271,208998.99999999994
1484,143999.00000000012
1497,133999.00000000006
552,184999.00000000006
2,137499.0
1855,259999.00000000015
4,334998.9999999998
2292,148999.00000000012
134,152998.99999999994
646,63999.00000000002
42,254998.99999999985
532,213999.0000000001
713,117998.99999999991
2561,118499.0
2360,142499.0
1333,116499.00000000001
1407,159998.9999999999
2892,289998.9999999999
574,169999.0
1227,172998.99999999985
2591,234998.99999999994
1476,199999.00000000006
1125,289998.9999999999
1446,133499.0000000001
408,115999.00000000006
1101,278998.9999999999
2251,244998.99999999983
373,175498.99999999988
2554,139498.9999999999
2382,199499.00000000017
1985,93499.00000000007
519,184999.00000000006
1093,192998.99999999997
864,251999.00000000017
2889,157498.99999999994
2308,137898.99999999994
986,159998.9999999999
1302,158998.99999999997
585,149898.99999999994
2708,139498.9999999999
147,141999.00000000012
1441,219998.99999999985
383,153999.00000000003
285,149998.99999999994
181,109998.99999999991
358,149998.99999999994
780,168999.00000000012
258,176498.9999999999
1865,134999.00000000012
692,103998.99999999996
2902,369999.0000000001
508,249998.99999999983
2638,114999.00000000009
36,146998.9999999999
611,164999.00000000006
2281,158998.99999999997
1678,110999.00000000004
1696,369999.0000000001
1557,85499.00000000001
2180,156998.9999999999
1726,196999.00000000012
951,143999.00000000012
267,190998.99999999997
2706,159998.9999999999
2221,229999.0000000002
1357,142998.9999999999
2901,414998.9999999997
347,188999.0
2164,147998.9999999999
1586,269998.99999999977
360,159998.9999999999
1769,254998.99999999985
2617,157498.99999999994
1879,146498.99999999988
991,234998.99999999994
1535,114999.00000000009
1191,142998.9999999999
1579,252998.99999999997
1882,133499.0000000001
1510,173499.00000000012
2196,136499.0000000001
1845,176999.00000000006
2336,361917.9999999999
942,99999.00000000001
861,132998.99999999997
2555,104999.00000000004
1392,171998.9999999999
2099,255898.99999999977
1543,123898.99999999993
948,199999.00000000006
1239,160998.99999999997
22,157999.00000000012
2796,212999.00000000003
2747,219998.99999999985
92,227998.9999999998
210,169999.0
1858,184999.00000000006
2228,163998.99999999985
447,232598.9999999999
827,226499.0
1649,189999.00000000012
682,134999.00000000012
2698,101999.00000000003
494,155999.00000000012
214,127999.00000000004
2441,298234.9999999998
2679,122498.9999999999
1336,131998.99999999994
465,175999.00000000003
1524,159998.9999999999
2543,129498.99999999991
631,129898.99999999996
2452,289998.9999999999
228,164999.00000000006
126,187999.00000000012
1092,199999.00000000006
1122,224999.00000000015
932,158998.99999999997
1980,94999.00000000006
2171,122498.9999999999
551,179899.0
2768,162999.00000000012
2056,112499.00000000006
1159,324998.9999999999
2645,129999.00000000006
1174,155999.00000000012
2266,216999.00000000017
2462,324998.9999999999
1219,152998.99999999994
2922,224898.99999999988
118,167899.00000000003
474,179998.99999999997
2576,136499.0000000001
872,274999.00000000006
1077,196999.00000000012
1536,140999.0
1150,123999.0000000001
2341,274999.00000000006
1931,134999.00000000012
2785,129999.00000000006
2538,142499.0
597,167899.00000000003
464,153999.00000000003
233,187499.00000000006
2169,171998.9999999999
2123,172998.99999999985
1867,171998.9999999999
137,179998.99999999997
515,229999.0000000002
933,120999.0
2784,174999.00000000003
972,153498.9999999999
599,142998.9999999999
2614,117998.99999999991
2582,160498.99999999994
1409,244398.9999999998
175,125498.99999999991
352,183999.0
976,72998.99999999997
2134,180998.99999999985
984,114999.00000000009
2396,269499.0
1673,188999.0
404,122498.9999999999
607,224499.00000000017
814,139998.9999999999
868,196999.00000000012
2271,190998.99999999997
1633,235998.99999999983
337,144998.99999999994
2765,216999.00000000017
1746,259999.00000000015
368,317998.99999999994
2806,192998.99999999997
1662,167899.00000000003
1234,217998.9999999999
1373,123999.0000000001
1672,129999.00000000006
1939,124998.99999999991
